price,time,id
price,time,id
691.58,2024051819,34065
688.12,2024051823,34065
696.33,2024051903,34065
716.7,2024051907,34065
695.03,2024051911,34065
699.07,2024051915,34065
683.32,2024051919,34065
708.0,2024051923,34065
689.88,2024052003,34065
719.24,2024052007,34065
668.6,2024052011,34065
700.27,2024052015,34065
693.27,2024052019,34065
709.11,2024052023,34065
681.23,2024052103,34065
716.92,2024052107,34065
678.42,2024052111,34065
680.46,2024052115,34065
684.31,2024052119,34065
663.85,2024052123,34065
668.82,2024052203,34065
712.78,2024052207,34065
729.19,2024052211,34065
673.41,2024052215,34065
666.5,2024052219,34065
683.04,2024052223,34065
660.33,2024052303,34065
1694.36,2024052307,34065
670.94,2024052311,34065
662.07,2024052315,34065
679.64,2024052319,34065
679.3,2024052323,34065
664.61,2024052403,34065
680.28,2024052407,34065
666.5,2024052411,34065
671.69,2024052415,34065
672.0,2024052419,34065
670.79,2024052423,34065
665.34,2024052503,34065
1034.4,2024052507,34065
654.67,2024052511,34065
672.01,2024052515,34065
677.14,2024052519,34065
712.57,2024052523,34065
680.54,2024052603,34065
1628.34,2024052607,34065
681.35,2024052611,34065
673.64,2024052615,34065
696.14,2024052619,34065
670.34,2024052623,34065
576.25,2024052703,34065
699.6,2024052707,34065
689.5,2024052711,34065
671.98,2024052715,34065
741.05,2024052719,34065
670.71,2024052723,34065
673.85,2024052803,34065
723.59,2024052807,34065
649.49,2024052811,34065
680.02,2024052815,34065
668.67,2024052819,34065
758.05,2024052823,34065
688.72,2024052903,34065
942.43,2024052907,34065
682.42,2024052911,34065
672.52,2024052915,34065
724.54,2024052919,34065
740.28,2024052923,34065
660.26,2024053003,34065
680.5,2024053007,34065
675.74,2024053011,34065
675.54,2024053015,34065
680.57,2024053019,34065
686.23,2024053023,34065
632.18,2024053103,34065
695.45,2024053107,34065
681.2,2024053111,34065
664.83,2024053115,34065
671.09,2024053119,34065
667.37,2024053123,34065
689.13,2024060103,34065
746.52,2024060107,34065
674.19,2024060111,34065
671.45,2024060115,34065
673.46,2024060119,34065
677.82,2024060123,34065
694.72,2024060203,34065
691.75,2024060207,34065
703.25,2024060211,34065
690.51,2024060215,34065
690.08,2024060219,34065
694.43,2024060223,34065
689.35,2024060303,34065
703.74,2024060307,34065
679.74,2024060311,34065
725.63,2024060315,34065
699.04,2024060319,34065
1311.38,2024060323,34065
712.35,2024060403,34065
1574.07,2024060407,34065
696.21,2024060411,34065
688.09,2024060415,34065
689.71,2024060419,34065
659.75,2024060423,34065
691.38,2024060503,34065
715.4,2024060507,34065
610.06,2024060511,34065
710.64,2024060515,34065
678.37,2024060519,34065
674.7,2024060523,34065
2439.75,2024060603,34065
681.27,2024060607,34065
696.27,2024060611,34065
695.76,2024060615,34065
684.51,2024060619,34065
683.62,2024060623,34065
683.43,2024060703,34065
693.03,2024060707,34065
685.0,2024060711,34065
699.25,2024060715,34065
676.88,2024060719,34065
667.95,2024060723,34065
667.44,2024060803,34065
662.45,2024060807,34065
656.08,2024060811,34065
640.09,2024060815,34065
653.46,2024060819,34065
666.93,2024060823,34065
645.1,2024060903,34065
644.4,2024060907,34065
641.88,2024060911,34065
652.34,2024060915,34065
681.81,2024060919,34065
648.65,2024060923,34065
649.09,2024061003,34065
630.91,2024061007,34065
649.01,2024061011,34065
653.05,2024061015,34065
631.49,2024061019,34065
620.5,2024061023,34065
636.1,2024061103,34065
644.24,2024061107,34065
995.26,2024061111,34065
653.97,2024061115,34065
669.06,2024061119,34065
663.58,2024061123,34065
644.01,2024061203,34065
625.8,2024061207,34065
652.21,2024061211,34065
645.24,2024061215,34065
631.71,2024061219,34065
663.16,2024061223,34065
649.88,2024061303,34065
649.38,2024061307,34065
645.75,2024061311,34065
642.36,2024061315,34065
647.33,2024061319,34065
637.79,2024061323,34065
641.76,2024061403,34065
651.55,2024061407,34065
636.15,2024061411,34065
637.86,2024061415,34065
641.47,2024061419,34065
644.36,2024061423,34065
632.29,2024061503,34065
633.34,2024061507,34065
632.16,2024061511,34065
648.85,2024061515,34065
636.38,2024061519,34065
661.42,2024061523,34065
648.89,2024061603,34065
654.27,2024061607,34065
668.75,2024061611,34065
646.62,2024061615,34065
671.9,2024061619,34065
710.06,2024061623,34065
670.49,2024061703,34065
642.63,2024061707,34065
663.63,2024061711,34065
631.24,2024061715,34065
2836.55,2024052505,34068
2844.32,2024052506,34068
2848.09,2024052622,34068
2845.55,2024052716,34068
3051.88,2024052821,34068
2845.55,2024060911,34068
2848.38,2024061004,34068
2768.58,2024061121,34068
1252.32,2024051817,34066
1263.79,2024051821,34066
1186.56,2024051901,34066
1207.05,2024051905,34066
1267.63,2024051909,34066
1181.77,2024051913,34066
1153.44,2024051917,34066
1118.62,2024051921,34066
1146.11,2024052001,34066
1194.65,2024052005,34066
1109.04,2024052009,34066
1213.0,2024052013,34066
1170.56,2024052017,34066
1230.17,2024052021,34066
1146.11,2024052101,34066
1151.34,2024052105,34066
1144.66,2024052109,34066
1576.83,2024052113,34066
1407.45,2024052117,34066
1178.32,2024052121,34066
1199.44,2024052201,34066
1172.67,2024052205,34066
1214.42,2024052209,34066
1144.34,2024052213,34066
1151.63,2024052217,34066
1121.45,2024052221,34066
1158.42,2024052301,34066
1115.97,2024052305,34066
1103.09,2024052309,34066
1128.53,2024052313,34066
1151.26,2024052317,34066
1105.12,2024052321,34066
1251.45,2024052401,34066
1112.23,2024052405,34066
1131.43,2024052409,34066
1116.28,2024052413,34066
1168.32,2024052417,34066
1135.3,2024052421,34066
1380.59,2024052501,34066
1674.95,2024052505,34066
1115.38,2024052509,34066
1164.32,2024052513,34066
1109.62,2024052517,34066
1149.41,2024052521,34066
2950.45,2024052601,34066
1233.32,2024052605,34066
1173.2,2024052609,34066
1139.0,2024052613,34066
1150.25,2024052617,34066
1133.09,2024052621,34066
1151.34,2024052701,34066
1150.36,2024052705,34066
1120.79,2024052709,34066
1133.89,2024052713,34066
1164.21,2024052717,34066
1131.28,2024052721,34066
1140.31,2024052801,34066
1155.54,2024052805,34066
1184.78,2024052809,34066
1171.72,2024052813,34066
1190.34,2024052817,34066
1149.36,2024052821,34066
1149.45,2024052901,34066
1251.45,2024052905,34066
1145.44,2024052909,34066
1181.95,2024052913,34066
1115.96,2024052917,34066
1178.05,2024052921,34066
1178.9,2024053001,34066
1189.71,2024053005,34066
1192.04,2024053009,34066
1139.0,2024053013,34066
1242.72,2024053017,34066
1146.29,2024053021,34066
1182.65,2024053101,34066
1430.27,2024053105,34066
1158.3,2024053109,34066
1147.58,2024053113,34066
1123.16,2024053117,34066
1121.34,2024053121,34066
1175.93,2024060101,34066
1280.25,2024060105,34066
1153.66,2024060109,34066
917.73,2024060113,34066
1170.91,2024060117,34066
1114.16,2024060121,34066
1168.02,2024060201,34066
1153.48,2024060205,34066
1126.96,2024060209,34066
1127.9,2024060213,34066
1148.96,2024060217,34066
1158.77,2024060221,34066
1193.81,2024060301,34066
1136.54,2024060305,34066
1442.98,2024060309,34066
1151.83,2024060313,34066
1168.85,2024060317,34066
1175.79,2024060321,34066
1137.97,2024060401,34066
1212.1,2024060405,34066
1171.62,2024060409,34066
1153.54,2024060413,34066
1183.57,2024060417,34066
1140.0,2024060421,34066
1300.24,2024060501,34066
1165.52,2024060505,34066
1140.6,2024060509,34066
1152.24,2024060513,34066
1171.21,2024060517,34066
1163.02,2024060521,34066
1160.12,2024060601,34066
1103.46,2024060605,34066
1241.95,2024060609,34066
1144.59,2024060613,34066
1158.52,2024060617,34066
1167.76,2024060621,34066
1153.51,2024060701,34066
1152.81,2024060705,34066
1158.27,2024060709,34066
1160.25,2024060713,34066
1155.0,2024060717,34066
1160.14,2024060721,34066
1210.11,2024060801,34066
1135.01,2024060805,34066
1145.69,2024060809,34066
1131.56,2024060813,34066
1073.93,2024060817,34066
1177.42,2024060821,34066
1175.68,2024060901,34066
1098.91,2024060905,34066
1168.94,2024060909,34066
1120.56,2024060913,34066
1125.2,2024060917,34066
1192.58,2024060921,34066
1138.06,2024061001,34066
1125.76,2024061005,34066
1157.65,2024061009,34066
1119.68,2024061013,34066
1129.04,2024061017,34066
1079.48,2024061021,34066
1157.5,2024061101,34066
1122.57,2024061105,34066
1149.96,2024061109,34066
1115.19,2024061113,34066
1135.7,2024061117,34066
1144.95,2024061121,34066
1113.07,2024061201,34066
1156.27,2024061205,34066
1138.64,2024061209,34066
1117.46,2024061213,34066
1115.21,2024061217,34066
1126.72,2024061221,34066
1064.06,2024061301,34066
1123.41,2024061305,34066
1139.73,2024061309,34066
1129.45,2024061313,34066
1122.03,2024061317,34066
1105.0,2024061321,34066
1128.34,2024061401,34066
1088.22,2024061405,34066
1095.47,2024061409,34066
1147.0,2024061413,34066
1118.18,2024061417,34066
1121.27,2024061421,34066
1104.98,2024061501,34066
1070.78,2024061505,34066
1107.74,2024061509,34066
1106.93,2024061513,34066
1122.39,2024061517,34066
1097.51,2024061521,34066
1144.94,2024061601,34066
1162.67,2024061605,34066
1123.8,2024061609,34066
1124.93,2024061613,34066
1104.83,2024061617,34066
1096.42,2024061621,34066
1101.64,2024061701,34066
1108.99,2024061705,34066
914.76,2024051817,34067
922.09,2024051819,34067
840.47,2024051905,34067
