price,time,id
price,time,id
122.62,2024051817,956472
121.36,2024051821,956472
119.46,2024051901,956472
121.72,2024051905,956472
122.33,2024051909,956472
119.92,2024051913,956472
120.3,2024051917,956472
120.18,2024051921,956472
119.54,2024052001,956472
120.1,2024052005,956472
119.81,2024052009,956472
116.68,2024052013,956472
117.05,2024052017,956472
117.15,2024052021,956472
117.61,2024052101,956472
115.27,2024052105,956472
112.91,2024052109,956472
111.61,2024052113,956472
109.49,2024052117,956472
108.27,2024052121,956472
107.74,2024052201,956472
110.7,2024052205,956472
108.46,2024052209,956472
107.09,2024052213,956472
106.47,2024052217,956472
106.11,2024052221,956472
103.68,2024052301,956472
101.45,2024052305,956472
102.76,2024052309,956472
101.56,2024052313,956472
98.1,2024052317,956472
95.38,2024052321,956472
92.04,2024052401,956472
93.08,2024052405,956472
96.56,2024052409,956472
89.13,2024052413,956472
86.73,2024052417,956472
85.87,2024052421,956472
88.22,2024052501,956472
88.9,2024052505,956472
88.7,2024052509,956472
88.67,2024052513,956472
93.6,2024052517,956472
93.42,2024052521,956472
95.91,2024052601,956472
102.29,2024052605,956472
98.32,2024052609,956472
99.85,2024052613,956472
97.84,2024052617,956472
99.43,2024052621,956472
103.3,2024052701,956472
99.9,2024052705,956472
99.86,2024052709,956472
99.49,2024052713,956472
98.9,2024052717,956472
98.5,2024052721,956472
94.58,2024052801,956472
97.31,2024052805,956472
93.0,2024052809,956472
93.88,2024052813,956472
90.42,2024052817,956472
89.47,2024052821,956472
91.62,2024052901,956472
90.16,2024052905,956472
91.5,2024052909,956472
91.27,2024052913,956472
92.52,2024052917,956472
90.7,2024052921,956472
90.87,2024053001,956472
93.14,2024053005,956472
93.25,2024053009,956472
92.88,2024053013,956472
93.59,2024053017,956472
92.2,2024053021,956472
91.59,2024053101,956472
91.0,2024053105,956472
92.04,2024053109,956472
90.72,2024053113,956472
91.34,2024053117,956472
91.47,2024053121,956472
91.49,2024060101,956472
91.05,2024060105,956472
91.84,2024060109,956472
93.61,2024060113,956472
92.58,2024060117,956472
92.57,2024060121,956472
92.64,2024060201,956472
93.16,2024060205,956472
92.75,2024060209,956472
93.59,2024060213,956472
93.48,2024060217,956472
93.39,2024060221,956472
94.53,2024060301,956472
93.27,2024060305,956472
104.09,2024060309,956472
93.69,2024060313,956472
93.93,2024060317,956472
94.11,2024060321,956472
93.37,2024060401,956472
89.79,2024060405,956472
92.37,2024060409,956472
91.62,2024060413,956472
