price,time,id
price,time,id
140.27,2024052118,34993
133.59,2024052217,34993
136.49,2024052313,34993
136.49,2024052315,34993
136.42,2024052317,34993
125.24,2024052318,34993
139.83,2024052521,34993
133.52,2024052605,34993
136.71,2024052810,34993
136.71,2024052816,34993
136.64,2024052901,34993
140.27,2024052905,34993
131.34,2024052918,34993
128.36,2024053016,34993
136.71,2024060202,34993
138.02,2024060315,34993
133.23,2024060319,34993
133.88,2024060404,34993
126.69,2024060419,34993
125.97,2024060501,34993
125.24,2024060504,34993
134.39,2024060510,34993
117.04,2024060518,34993
142.74,2024060519,34993
138.02,2024060705,34993
130.47,2024060911,34993
136.06,2024061120,34993
124.37,2024061211,34993
123.5,2024061301,34993
126.55,2024061302,34993
126.98,2024061720,34993
133.01,2024061721,34993
508.29,2024061823,34993
125.46,2024061903,34993
134.24,2024061921,34993
136.42,2024062011,34993
10.24,2024052118,34992
10.82,2024052209,34992
10.82,2024052210,34992
7.84,2024052212,34992
9.15,2024052214,34992
10.82,2024052215,34992
10.75,2024052216,34992
10.38,2024052221,34992
19.82,2024052222,34992
10.89,2024052304,34992
10.89,2024052305,34992
10.96,2024052306,34992
10.96,2024052309,34992
10.96,2024052310,34992
10.89,2024052311,34992
11.04,2024052314,34992
11.04,2024052316,34992
11.04,2024052320,34992
10.02,2024052322,34992
10.75,2024052323,34992
11.04,2024052405,34992
11.11,2024052406,34992
11.11,2024052407,34992
11.25,2024052409,34992
11.25,2024052411,34992
11.04,2024052412,34992
10.53,2024052415,34992
13.43,2024052416,34992
10.82,2024052420,34992
10.38,2024052421,34992
10.89,2024052422,34992
10.89,2024052502,34992
10.89,2024052505,34992
11.33,2024052511,34992
10.89,2024052514,34992
11.04,2024052515,34992
11.47,2024052516,34992
8.86,2024052517,34992
11.04,2024052518,34992
10.6,2024052523,34992
10.6,2024052604,34992
9.66,2024052610,34992
10.45,2024052611,34992
10.09,2024052612,34992
10.09,2024052613,34992
10.53,2024052614,34992
10.02,2024052615,34992
10.09,2024052616,34992
10.6,2024052618,34992
10.82,2024052620,34992
10.53,2024052623,34992
10.45,2024052706,34992
10.38,2024052709,34992
10.67,2024052712,34992
10.45,2024052715,34992
10.67,2024052716,34992
10.38,2024052718,34992
10.31,2024052719,34992
10.31,2024052722,34992
10.45,2024052800,34992
10.16,2024052802,34992
10.53,2024052804,34992
10.6,2024052806,34992
10.82,2024052810,34992
10.45,2024052811,34992
10.82,2024052813,34992
10.53,2024052814,34992
9.66,2024052815,34992
10.16,2024052821,34992
10.45,2024052822,34992
10.09,2024052823,34992
24.39,2024052903,34992
10.53,2024052909,34992
10.53,2024052910,34992
10.53,2024052913,34992
10.89,2024052914,34992
10.53,2024052915,34992
10.53,2024052918,34992
10.31,2024052920,34992
8.86,2024053008,34992
9.22,2024053009,34992
7.99,2024053010,34992
9.66,2024053011,34992
9.58,2024053012,34992
9.08,2024053013,34992
9.37,2024053014,34992
9.58,2024053016,34992
9.44,2024053018,34992
10.02,2024053021,34992
9.66,2024053022,34992
9.44,2024053100,34992
9.58,2024053106,34992
10.31,2024053107,34992
9.37,2024053109,34992
8.78,2024053112,34992
8.86,2024053114,34992
9.22,2024053117,34992
9.22,2024053118,34992
9.66,2024053123,34992
9.66,2024060104,34992
9.8,2024060105,34992
9.44,2024060106,34992
9.66,2024060109,34992
9.73,2024060110,34992
9.87,2024060112,34992
9.87,2024060114,34992
9.87,2024060115,34992
8.2,2024060117,34992
10.45,2024060119,34992
9.73,2024060122,34992
17.64,2024060123,34992
9.87,2024060200,34992
8.86,2024060201,34992
9.95,2024060202,34992
9.58,2024060207,34992
9.66,2024060210,34992
9.95,2024060215,34992
9.95,2024060216,34992
9.95,2024060217,34992
9.37,2024060218,34992
9.66,2024060220,34992
9.66,2024060221,34992
9.51,2024060302,34992
10.02,2024060307,34992
9.95,2024060311,34992
9.66,2024060313,34992
9.51,2024060314,34992
9.44,2024060318,34992
9.87,2024060319,34992
10.09,2024060320,34992
10.09,2024060321,34992
10.31,2024060405,34992
9.37,2024060406,34992
9.73,2024060409,34992
9.95,2024060412,34992
9.37,2024060415,34992
9.87,2024060417,34992
9.73,2024060418,34992
9.73,2024060419,34992
9.8,2024060502,34992
9.58,2024060504,34992
9.87,2024060507,34992
