price,time,id
price,time,id
66.25,2024052116,36214
66.25,2024052118,36214
66.1,2024052522,36214
62.98,2024052816,36214
42.52,2024053010,36214
69.22,2024060313,36214
69.66,2024060317,36214
66.83,2024060704,36214
61.17,2024060904,36214
66.03,2024061006,36214
72.78,2024061310,36214
60.23,2024061418,36214
55.8,2024061421,36214
91.28,2024051819,36215
92.23,2024051907,36215
89.69,2024051912,36215
90.48,2024051914,36215
94.62,2024051917,36215
95.93,2024051920,36215
88.67,2024051921,36215
93.24,2024052011,36215
91.43,2024052019,36215
93.24,2024052023,36215
97.38,2024052114,36215
93.24,2024052116,36215
93.24,2024052122,36215
94.62,2024052208,36215
93.24,2024052214,36215
90.7,2024052314,36215
90.56,2024052315,36215
92.23,2024052317,36215
91.79,2024052322,36215
67.7,2024052413,36215
90.27,2024052418,36215
93.24,2024052419,36215
93.24,2024052501,36215
90.05,2024052505,36215
87.07,2024052513,36215
89.9,2024052600,36215
89.9,2024052606,36215
95.56,2024052611,36215
89.69,2024052615,36215
90.34,2024052618,36215
86.42,2024052619,36215
89.18,2024052721,36215
87.07,2024052805,36215
92.88,2024052806,36215
92.95,2024052809,36215
91.57,2024053002,36215
91.35,2024053010,36215
93.97,2024053014,36215
87.58,2024053107,36215
93.1,2024053120,36215
87.44,2024053122,36215
87.8,2024060103,36215
94.4,2024060108,36215
95.49,2024060109,36215
90.41,2024060114,36215
94.4,2024060115,36215
94.55,2024060119,36215
94.91,2024060120,36215
95.56,2024060201,36215
95.93,2024060202,36215
97.01,2024060203,36215
99.41,2024060212,36215
99.63,2024060213,36215
103.47,2024060215,36215
99.63,2024060216,36215
99.77,2024060217,36215
99.92,2024060220,36215
100.13,2024060300,36215
100.13,2024060302,36215
100.35,2024060306,36215
100.71,2024060310,36215
101.3,2024060314,36215
90.63,2024060321,36215
93.24,2024060322,36215
95.64,2024060400,36215
100.79,2024060413,36215
102.31,2024060416,36215
95.64,2024060421,36215
100.79,2024060511,36215
100.42,2024060512,36215
100.35,2024060515,36215
99.92,2024060522,36215
99.84,2024060614,36215
97.38,2024060623,36215
77.35,2024060714,36215
100.35,2024060716,36215
90.63,2024060718,36215
99.84,2024060722,36215
100.35,2024060803,36215
100.35,2024060804,36215
100.35,2024060811,36215
100.35,2024060813,36215
83.45,2024060823,36215
100.42,2024060905,36215
97.3,2024060910,36215
90.27,2024060916,36215
79.09,2024061001,36215
101.51,2024061012,36215
93.53,2024061018,36215
93.53,2024061114,36215
89.54,2024061117,36215
89.54,2024061118,36215
90.7,2024061203,36215
90.77,2024061204,36215
90.7,2024061207,36215
92.15,2024061210,36215
92.73,2024061215,36215
90.77,2024061217,36215
91.86,2024061220,36215
89.32,2024061222,36215
90.41,2024061319,36215
87.07,2024061403,36215
85.19,2024061410,36215
87.07,2024061502,36215
87.87,2024061503,36215
89.54,2024061506,36215
90.48,2024061507,36215
90.7,2024061509,36215
87.58,2024061514,36215
91.21,2024061515,36215
91.93,2024061519,36215
87.58,2024061520,36215
92.37,2024061523,36215
93.17,2024061604,36215
93.53,2024061614,36215
94.33,2024061622,36215
94.91,2024061711,36215
65.29,2024051817,36216
68.41,2024051819,36216
68.2,2024051822,36216
70.66,2024051823,36216
70.81,2024051903,36216
63.48,2024051910,36216
68.92,2024052004,36216
65.08,2024052014,36216
67.83,2024052016,36216
68.63,2024052020,36216
70.3,2024052021,36216
68.92,2024052107,36216
68.63,2024052121,36216
66.16,2024052206,36216
68.92,2024052209,36216
67.83,2024052214,36216
70.01,2024052217,36216
69.07,2024052218,36216
70.23,2024052219,36216
60.58,2024052220,36216
65.29,2024052223,36216
70.15,2024052316,36216
69.21,2024052323,36216
68.99,2024052401,36216
68.92,2024052404,36216
71.46,2024052405,36216
68.92,2024052412,36216
68.78,2024052415,36216
69.57,2024052418,36216
67.83,2024052420,36216
65.29,2024052423,36216
68.92,2024052506,36216
68.92,2024052513,36216
66.74,2024052520,36216
69.28,2024052605,36216
68.78,2024052606,36216
70.01,2024052609,36216
68.63,2024052615,36216
69.28,2024052616,36216
69.57,2024052619,36216
68.92,2024052706,36216
67.03,2024052707,36216
67.32,2024052708,36216
70.08,2024052711,36216
66.74,2024052716,36216
64.57,2024052719,36216
70.3,2024052804,36216
66.45,2024052816,36216
69.5,2024052818,36216
63.04,2024052821,36216
69.36,2024052822,36216
69.72,2024052900,36216
68.99,2024052901,36216
66.96,2024052915,36216
69.86,2024052919,36216
65.29,2024052921,36216
69.86,2024052922,36216
68.78,2024053006,36216
70.23,2024053009,36216
70.73,2024053015,36216
64.5,2024053016,36216
70.23,2024053019,36216
71.24,2024053021,36216
70.73,2024053022,36216
72.26,2024053106,36216
72.62,2024053107,36216
73.13,2024053108,36216
71.82,2024053110,36216
74.43,2024053115,36216
69.21,2024053116,36216
63.12,2024053119,36216
72.4,2024060103,36216
73.2,2024060214,36216
73.85,2024060215,36216
72.11,2024060219,36216
73.13,2024060221,36216
72.91,2024060222,36216
73.2,2024060223,36216
73.2,2024060307,36216
72.33,2024060314,36216
72.91,2024060320,36216
64.28,2024060322,36216
73.85,2024060407,36216
70.88,2024060410,36216
65.37,2024060416,36216
64.64,2024060420,36216
74.36,2024060501,36216
69.72,2024060503,36216
65.87,2024060509,36216
74.36,2024060514,36216
72.33,2024060518,36216
75.09,2024060520,36216
71.17,2024060522,36216
66.74,2024060523,36216
74.51,2024060604,36216
74.72,2024060605,36216
66.45,2024060610,36216
75.3,2024060611,36216
75.89,2024060614,36216
76.83,2024060620,36216
68.78,2024060622,36216
77.77,2024060700,36216
58.4,2024060706,36216
75.09,2024060707,36216
79.29,2024060715,36216
69.5,2024060719,36216
74.87,2024060721,36216
76.97,2024060801,36216
76.97,2024060802,36216
76.9,2024060804,36216
76.03,2024060805,36216
75.96,2024060808,36216
70.88,2024060809,36216
70.95,2024060814,36216
70.95,2024060816,36216
69.28,2024060817,36216
71.17,2024060819,36216
69.07,2024060901,36216
71.24,2024060903,36216
69.43,2024060908,36216
64.5,2024060916,36216
74.87,2024060919,36216
66.89,2024061009,36216
72.04,2024061013,36216
69.28,2024061014,36216
71.17,2024061015,36216
71.53,2024061018,36216
71.68,2024061021,36216
71.24,2024061022,36216
71.17,2024061023,36216
66.74,2024061104,36216
65.51,2024061112,36216
71.53,2024061113,36216
71.53,2024061114,36216
71.53,2024061116,36216
71.46,2024061122,36216
69.21,2024061217,36216
69.86,2024061219,36216
69.07,2024061220,36216
63.19,2024061223,36216
71.6,2024061306,36216
70.23,2024061311,36216
64.71,2024061403,36216
65.29,2024061417,36216
65.44,2024061418,36216
62.1,2024061423,36216
64.86,2024061510,36216
67.9,2024061514,36216
68.05,2024061515,36216
68.12,2024061520,36216
68.05,2024061600,36216
68.05,2024061601,36216
68.12,2024061605,36216
65.87,2024061609,36216
67.61,2024061619,36216
62.75,2024061621,36216
68.2,2024061705,36216
62.77,2024052306,36218
63.13,2024052404,36218
55.22,2024052915,36218
56.96,2024052916,36218
60.88,2024053020,36218
60.15,2024060117,36218
60.15,2024060118,36218
60.23,2024060221,36218
68.13,2024060313,36218
69.08,2024060317,36218
64.94,2024060613,36218
65.16,2024060707,36218
60.88,2024060709,36218
