求生匕首,崭新出厂,★ StatTrak™,778663,求生匕首（★ StatTrak™） | 人工染色,1,9999.5,1314.64,0.13,2024-06-17
求生匕首,崭新出厂,★,778439,求生匕首（★） | 深红之网,14,5999.5,5273.37,0.88,2024-06-17
求生匕首,崭新出厂,★,777377,求生匕首（★） | 夜色,3,3398.97,2624.79,0.77,2024-06-17
求生匕首,略有磨损,★,777061,求生匕首（★） | 渐变之色,29,2767.5,4876.68,1.76,2024-06-17
求生匕首,崭新出厂,★,776827,求生匕首（★） | 渐变之色,423,2625.5,3855.56,1.47,2024-06-17
求生匕首,崭新出厂,★ StatTrak™,777055,求生匕首（★ StatTrak™） | 渐变之色,72,2619.5,4126.09,1.58,2024-06-17
求生匕首,崭新出厂,★ StatTrak™,777541,求生匕首（★ StatTrak™） | 表面淬火,2,2249.5,6511.4,2.89,2024-06-17
求生匕首,略有磨损,★ StatTrak™,777257,求生匕首（★ StatTrak™） | 深红之网,10,2160.5,2628.05,1.22,2024-06-17
求生匕首,崭新出厂,★,776305,求生匕首（★） | 表面淬火,28,1986.47,3096.28,1.56,2024-06-17
求生匕首,崭新出厂,★ StatTrak™,777089,求生匕首（★ StatTrak™） | 屠夫,15,1799.5,2759.36,1.53,2024-06-17
求生匕首,略有磨损,★ StatTrak™,777372,求生匕首（★ StatTrak™） | 屠夫,14,1698.5,4048.18,2.38,2024-06-17
求生匕首,久经沙场,★ StatTrak™,777278,求生匕首（★ StatTrak™） | 屠夫,4,1698.5,2646.99,1.56,2024-06-17
求生匕首,崭新出厂,★,776803,求生匕首（★） | 屠夫,100,1698.5,2822.12,1.66,2024-06-17
求生匕首,略有磨损,★ StatTrak™,777054,求生匕首（★ StatTrak™） | 表面淬火,20,1621.5,2294.33,1.41,2024-06-17
求生匕首,略有磨损,★,776757,求生匕首（★） | 屠夫,94,1592.4,2394.08,1.5,2024-06-17
求生匕首,略有磨损,★,776662,求生匕首（★） | 深红之网,96,1557,2204.37,1.42,2024-06-17
求生匕首,久经沙场,★,776866,求生匕首（★） | 屠夫,33,1547.5,2244.93,1.45,2024-06-17
求生匕首,崭新出厂,★,778373,求生匕首（★） | 森林 DDPAT,2,1429.5,2091.34,1.46,2024-06-17
求生匕首,崭新出厂,★,776523,求生匕首（★） | 蓝钢,11,1348.5,2219.9,1.65,2024-06-17
求生匕首,崭新出厂,★,780522,求生匕首（★） | 北方森林,3,1344.5,2871.74,2.14,2024-06-17
求生匕首,略有磨损,★,776889,求生匕首（★） | 表面淬火,153,1268,1886.18,1.49,2024-06-17
求生匕首,无涂装,★,776261,求生匕首（★）,270,1239.5,1739.05,1.4,2024-06-17
求生匕首,无涂装,★ StatTrak™,776951,求生匕首（★ StatTrak™）,61,1228.5,1842.72,1.5,2024-06-17
