折刀,破损不堪,★ StatTrak™,762811,折刀（★ StatTrak™） | 狩猎网格,1,99998.5,540.63,0.01,2024-06-17
折刀,略有磨损,★ StatTrak™,769948,折刀（★ StatTrak™） | 多普勒,1,29999.5,2345.98,0.08,2024-06-17
折刀,破损不堪,★ StatTrak™,770811,折刀（★ StatTrak™） | 外表生锈,1,9998.5,905.25,0.09,2024-06-17
折刀,崭新出厂,★ StatTrak™,781002,折刀（★ StatTrak™） | 致命紫罗兰,1,2999.5,3938.34,1.31,2024-06-17
折刀,崭新出厂,★,767569,折刀（★） | 深红之网,7,2697,3119.56,1.16,2024-06-17
折刀,略有磨损,★ StatTrak™,762672,折刀（★ StatTrak™） | 渐变之色,3,1699.5,2831.04,1.67,2024-06-17
折刀,崭新出厂,★ StatTrak™,762815,折刀（★ StatTrak™） | 表面淬火,3,1698.5,8705.76,5.13,2024-06-17
折刀,崭新出厂,★ StatTrak™,759637,折刀（★ StatTrak™） | 渐变之色,38,1638.98,2670.56,1.63,2024-06-17
折刀,略有磨损,★,761987,折刀（★） | 渐变之色,17,1587.5,2345.62,1.48,2024-06-17
折刀,崭新出厂,★ StatTrak™,759621,折刀（★ StatTrak™） | 蓝钢,1,1579.5,1686.96,1.07,2024-06-17
折刀,崭新出厂,★,759385,折刀（★） | 渐变之色,250,1518,2103.89,1.39,2024-06-17
折刀,略有磨损,★,770032,折刀（★） | 多普勒,14,1449.5,2321.46,1.6,2024-06-17
折刀,崭新出厂,★ StatTrak™,761939,折刀（★ StatTrak™） | 人工染色,2,1437.5,1884.51,1.31,2024-06-17
折刀,崭新出厂,★ StatTrak™,769637,折刀（★ StatTrak™） | 多普勒,48,1418.5,2206.11,1.56,2024-06-17
折刀,略有磨损,★ StatTrak™,770033,折刀（★ StatTrak™） | 渐变大理石,1,1387.5,1721.71,1.24,2024-06-17
折刀,崭新出厂,★,769477,折刀（★） | 多普勒,350,1295.39,1723.02,1.33,2024-06-17
折刀,崭新出厂,★,760034,折刀（★） | 表面淬火,21,1256.5,2017.78,1.61,2024-06-17
折刀,崭新出厂,★ StatTrak™,762294,折刀（★ StatTrak™） | 屠夫,15,1249,1908.3,1.53,2024-06-17
折刀,崭新出厂,★ StatTrak™,769578,折刀（★ StatTrak™） | 渐变大理石,29,1230.5,1831.47,1.49,2024-06-17
折刀,略有磨损,★,769601,折刀（★） | 渐变大理石,11,1211.5,1679.27,1.39,2024-06-17
折刀,略有磨损,★ StatTrak™,761938,折刀（★ StatTrak™） | 深红之网,5,1208,1470.48,1.22,2024-06-17
折刀,略有磨损,★ StatTrak™,770494,折刀（★ StatTrak™） | 虎牙,3,1176.5,1459.74,1.24,2024-06-17
折刀,崭新出厂,★,769919,折刀（★） | 致命紫罗兰,10,1128.5,1767.27,1.57,2024-06-17
折刀,略有磨损,★ StatTrak™,760193,折刀（★ StatTrak™） | 表面淬火,9,1096.5,1594.17,1.45,2024-06-17
折刀,崭新出厂,★,762474,折刀（★） | 都市伪装,1,1087.5,1284.24,1.18,2024-06-17
折刀,崭新出厂,★,769525,折刀（★） | 渐变大理石,296,1046.5,1509.51,1.44,2024-06-17
折刀,崭新出厂,★,759389,折刀（★） | 屠夫,79,1025.5,1593.52,1.55,2024-06-17
折刀,略有磨损,★ StatTrak™,759757,折刀（★ StatTrak™） | 屠夫,20,1025.4,1544.4,1.51,2024-06-17
折刀,崭新出厂,★,769978,折刀（★） | 夜色,5,999.5,1435.87,1.44,2024-06-17
折刀,崭新出厂,★ StatTrak™,769544,折刀（★ StatTrak™） | 虎牙,48,949.5,1351.64,1.42,2024-06-17
折刀,略有磨损,★,759323,折刀（★） | 屠夫,83,949.5,1304.34,1.37,2024-06-17
折刀,破损不堪,★ StatTrak™,761937,折刀（★ StatTrak™） | 表面淬火,8,948.93,1481.43,1.56,2024-06-17
折刀,无涂装,★,759383,折刀（★）,122,933.5,1268.72,1.36,2024-06-17
折刀,久经沙场,★ StatTrak™,760106,折刀（★ StatTrak™） | 表面淬火,13,927.4,1520.39,1.64,2024-06-17
折刀,战痕累累,★ StatTrak™,761249,折刀（★ StatTrak™） | 表面淬火,10,922.58,1307.82,1.42,2024-06-17
折刀,略有磨损,★,769829,折刀（★） | 虎牙,16,919.5,1238.54,1.35,2024-06-17
折刀,久经沙场,★ StatTrak™,759448,折刀（★ StatTrak™） | 屠夫,5,919.5,1662.58,1.81,2024-06-17
折刀,久经沙场,★,759567,折刀（★） | 屠夫,25,903.5,1300.42,1.44,2024-06-17
折刀,崭新出厂,★,762663,折刀（★） | 森林 DDPAT,6,899.5,1179.34,1.31,2024-06-17
折刀,略有磨损,★,759441,折刀（★） | 表面淬火,91,899.5,1320.95,1.47,2024-06-17
折刀,战痕累累,★ StatTrak™,759732,折刀（★ StatTrak™） | 夜色,1,887.5,792.59,0.89,2024-06-17
