刺刀,崭新出厂,★,45460,刺刀（★） | 深红之网,5,17776.5,14922.62,0.84,2024-06-16
刺刀,略有磨损,★ StatTrak™,43303,刺刀（★ StatTrak™） | 伽玛多普勒,2,9998.5,7364.42,0.74,2024-06-16
刺刀,崭新出厂,★,44000,刺刀（★） | 噩梦之夜,2,6999.5,7140.03,1.02,2024-06-16
刺刀,略有磨损,★ StatTrak™,757234,刺刀（★ StatTrak™） | 渐变之色,2,6598.5,5696.69,0.86,2024-06-16
刺刀,略有磨损,★,42403,刺刀（★） | 伽玛多普勒,22,6299.5,6426.01,1.02,2024-06-16
刺刀,崭新出厂,★ StatTrak™,755618,刺刀（★ StatTrak™） | 传说,8,6199.5,6324.01,1.02,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43965,刺刀（★ StatTrak™） | 自动化,5,6079.5,6201.62,1.02,2024-06-16
刺刀,略有磨损,★ StatTrak™,43308,刺刀（★ StatTrak™） | 渐变大理石,4,5999.5,4437.04,0.74,2024-06-16
刺刀,崭新出厂,★,42402,刺刀（★） | 伽玛多普勒,467,5999,8371.75,1.4,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43302,刺刀（★ StatTrak™） | 伽玛多普勒,62,5799.5,9892.65,1.71,2024-06-16
刺刀,崭新出厂,★,42405,刺刀（★） | 传说,99,5664.5,11010.54,1.94,2024-06-16
刺刀,崭新出厂,★,42351,刺刀（★） | 自动化,30,5549.5,10669.71,1.92,2024-06-16
刺刀,崭新出厂,★,42391,刺刀（★） | 渐变之色,238,5498.5,8011.62,1.46,2024-06-16
刺刀,略有磨损,★,42392,刺刀（★） | 渐变之色,14,5456,8267.28,1.52,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43294,刺刀（★ StatTrak™） | 渐变之色,33,5399,8698.51,1.61,2024-06-16
刺刀,崭新出厂,★ StatTrak™,756011,刺刀（★ StatTrak™） | 表面淬火,1,4999.5,8680.22,1.74,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43320,刺刀（★ StatTrak™） | 屠夫,10,4818.5,8011.62,1.66,2024-06-16
刺刀,略有磨损,★ StatTrak™,43287,刺刀（★ StatTrak™） | 深红之网,5,4587.5,4595.84,1.0,2024-06-16
刺刀,略有磨损,★,42390,刺刀（★） | 多普勒,53,4419.5,6269.89,1.42,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43307,刺刀（★ StatTrak™） | 渐变大理石,46,4399.5,7254.8,1.65,2024-06-16
刺刀,崭新出厂,★,42437,刺刀（★） | 致命紫罗兰,4,4399.5,6906.64,1.57,2024-06-16
刺刀,崭新出厂,★,42376,刺刀（★） | 表面淬火,9,4399.5,7131.76,1.62,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43292,刺刀（★ StatTrak™） | 多普勒,129,4340.5,6192.62,1.43,2024-06-16
刺刀,略有磨损,★ StatTrak™,43293,刺刀（★ StatTrak™） | 多普勒,3,4299.5,9177.32,2.13,2024-06-16
刺刀,略有磨损,★,42407,刺刀（★） | 传说,141,4279.5,6580.1,1.54,2024-06-16
刺刀,略有磨损,★,42410,刺刀（★） | 渐变大理石,24,4221,5460.25,1.29,2024-06-16
刺刀,崭新出厂,★,42409,刺刀（★） | 渐变大理石,473,4198,5960.04,1.42,2024-06-16
刺刀,崭新出厂,★,42389,刺刀（★） | 多普勒,1004,4179.5,6021.48,1.44,2024-06-16
刺刀,略有磨损,★ StatTrak™,43306,刺刀（★ StatTrak™） | 传说,21,4149.5,6664.4,1.61,2024-06-16
刺刀,略有磨损,★ StatTrak™,43328,刺刀（★ StatTrak™） | 虎牙,1,3999.5,3728.02,0.93,2024-06-16
刺刀,崭新出厂,★,42426,刺刀（★） | 屠夫,68,3999.5,5803.84,1.45,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43327,刺刀（★ StatTrak™） | 虎牙,20,3817.5,5709.75,1.5,2024-06-16
刺刀,略有磨损,★,42353,刺刀（★） | 自动化,128,3787.5,6313.27,1.67,2024-06-16
刺刀,略有磨损,★ StatTrak™,43267,刺刀（★ StatTrak™） | 自动化,25,3699.5,5762.78,1.56,2024-06-16
刺刀,略有磨损,★,42435,刺刀（★） | 虎牙,13,3599.5,4694.07,1.3,2024-06-16
刺刀,无涂装,★,42349,刺刀（★）,189,3484,5004.29,1.44,2024-06-16
刺刀,崭新出厂,★,42434,刺刀（★） | 虎牙,188,3482,5196.4,1.49,2024-06-16
刺刀,崭新出厂,★,42361,刺刀（★） | 蓝钢,9,3459,5418.54,1.57,2024-06-16
刺刀,略有磨损,★,42428,刺刀（★） | 屠夫,72,3434.5,4644.38,1.35,2024-06-16
刺刀,略有磨损,★ StatTrak™,43322,刺刀（★ StatTrak™） | 屠夫,3,3376.55,6428.04,1.9,2024-06-16
刺刀,无涂装,★ StatTrak™,43265,刺刀（★ StatTrak™）,29,3365,5276.71,1.57,2024-06-16
刺刀,略有磨损,★,42382,刺刀（★） | 深红之网,58,3318.5,5500.08,1.66,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43967,刺刀（★ StatTrak™） | 黑色层压板,6,3199.5,4893.14,1.53,2024-06-16
刺刀,略有磨损,★ StatTrak™,43283,刺刀（★ StatTrak™） | 表面淬火,5,3172.5,5993.05,1.89,2024-06-16
刺刀,久经沙场,★,42352,刺刀（★） | 自动化,204,3149,4674.99,1.48,2024-06-16
刺刀,久经沙场,★ StatTrak™,43321,刺刀（★ StatTrak™） | 屠夫,4,3099.5,4080.53,1.32,2024-06-16
刺刀,久经沙场,★ StatTrak™,43266,刺刀（★ StatTrak™） | 自动化,35,3099,5805.65,1.87,2024-06-16
刺刀,崭新出厂,★,42356,刺刀（★） | 黑色层压板,18,3098.5,4577.42,1.48,2024-06-16
刺刀,久经沙场,★ StatTrak™,43305,刺刀（★ StatTrak™） | 传说,34,3078.5,4721.79,1.53,2024-06-16
刺刀,久经沙场,★,42406,刺刀（★） | 传说,254,3026.5,4425.43,1.46,2024-06-16
刺刀,破损不堪,★,42354,刺刀（★） | 自动化,17,3019.5,5176.81,1.71,2024-06-16
刺刀,战痕累累,★ StatTrak™,43964,刺刀（★ StatTrak™） | 自动化,10,2997,6192.55,2.07,2024-06-16
刺刀,略有磨损,★ StatTrak™,43274,刺刀（★ StatTrak™） | 蓝钢,6,2970.8,4936.75,1.66,2024-06-16
刺刀,久经沙场,★,42427,刺刀（★） | 屠夫,22,2948.4,4273.08,1.45,2024-06-16
刺刀,崭新出厂,★,45654,刺刀（★） | 森林 DDPAT,2,2881.5,4701.62,1.63,2024-06-16
刺刀,略有磨损,★,42378,刺刀（★） | 表面淬火,59,2879.5,4497.98,1.56,2024-06-16
刺刀,崭新出厂,★,42366,刺刀（★） | 北方森林,2,2797.5,7254.73,2.59,2024-06-16
刺刀,久经沙场,★ StatTrak™,43282,刺刀（★ StatTrak™） | 表面淬火,8,2797,4949.66,1.77,2024-06-16
刺刀,破损不堪,★,42408,刺刀（★） | 传说,15,2795.28,3844.61,1.38,2024-06-16
刺刀,略有磨损,★ StatTrak™,43311,刺刀（★ StatTrak™） | 噩梦之夜,5,2697.27,4497.98,1.67,2024-06-16
刺刀,战痕累累,★,42350,刺刀（★） | 自动化,36,2677.5,4005.81,1.5,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43323,刺刀（★ StatTrak™） | 人工染色,2,2667.5,2176.44,0.82,2024-06-16
刺刀,破损不堪,★ StatTrak™,43284,刺刀（★ StatTrak™） | 表面淬火,6,2667.2,4450.82,1.67,2024-06-16
刺刀,战痕累累,★ StatTrak™,755934,刺刀（★ StatTrak™） | 表面淬火,6,2647.5,5076.69,1.92,2024-06-16
刺刀,崭新出厂,★,42418,刺刀（★） | 狩猎网格,2,2599.5,5723.96,2.2,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43289,刺刀（★ StatTrak™） | 大马士革钢,19,2596.5,4287.01,1.65,2024-06-16
刺刀,崭新出厂,★ StatTrak™,43298,刺刀（★ StatTrak™） | 自由之手,22,2588.5,5194.0,2.01,2024-06-16
刺刀,崭新出厂,★,42430,刺刀（★） | 人工染色,9,2587.5,4250.8,1.64,2024-06-16
刺刀,略有磨损,★,42363,刺刀（★） | 蓝钢,18,2585.5,3775.62,1.46,2024-06-16
刺刀,崭新出厂,★,42442,刺刀（★） | 都市伪装,1,2549.5,3862.6,1.52,2024-06-16
