暗影双匕,战痕累累,★ StatTrak™,876836,暗影双匕（★ StatTrak™） | 自由之手,1,12999.5,1529.96,0.12,2024-06-17
暗影双匕,战痕累累,★ StatTrak™,875359,暗影双匕（★ StatTrak™） | 澄澈之水,1,8887.5,531.41,0.06,2024-06-17
暗影双匕,破损不堪,★ StatTrak™,872838,暗影双匕（★ StatTrak™） | 自由之手,4,4999.5,956.55,0.19,2024-06-17
暗影双匕,崭新出厂,★,45414,暗影双匕（★） | 深红之网,2,3898.5,6103.1,1.57,2024-06-17
暗影双匕,略有磨损,★,43189,暗影双匕（★） | 渐变之色,15,2098.31,2701.54,1.29,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43868,暗影双匕（★ StatTrak™） | 渐变之色,26,2079,2539.18,1.22,2024-06-17
暗影双匕,久经沙场,★ StatTrak™,43886,暗影双匕（★ StatTrak™） | 屠夫,1,2049.5,1296.58,0.63,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43849,暗影双匕（★ StatTrak™） | 蓝钢,1,1998.5,2406.13,1.2,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,43863,暗影双匕（★ StatTrak™） | 深红之网,4,1899.5,1913.09,1.01,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,758580,暗影双匕（★ StatTrak™） | 表面淬火,1,1887.5,3482.16,1.84,2024-06-17
暗影双匕,崭新出厂,★,871929,暗影双匕（★） | 传说,12,1788.5,2426.44,1.36,2024-06-17
暗影双匕,崭新出厂,★,43173,暗影双匕（★） | 表面淬火,12,1699,2920.06,1.72,2024-06-17
暗影双匕,崭新出厂,★,43188,暗影双匕（★） | 渐变之色,218,1649.5,2282.72,1.38,2024-06-17
暗影双匕,略有磨损,★,43187,暗影双匕（★） | 多普勒,14,1649.5,2683.33,1.63,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,872186,暗影双匕（★ StatTrak™） | 传说,8,1559.5,3436.09,2.2,2024-06-17
暗影双匕,崭新出厂,★,43223,暗影双匕（★） | 致命紫罗兰,6,1493,2312.98,1.55,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43866,暗影双匕（★ StatTrak™） | 多普勒,45,1480,2438.34,1.65,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43885,暗影双匕（★ StatTrak™） | 屠夫,8,1468,2085.76,1.42,2024-06-17
暗影双匕,战痕累累,★ StatTrak™,43853,暗影双匕（★ StatTrak™） | 北方森林,1,1423.53,972.22,0.68,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,872162,暗影双匕（★ StatTrak™） | 伽玛多普勒,2,1337,3197.41,2.39,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,871829,暗影双匕（★ StatTrak™） | 伽玛多普勒,73,1309,1945.3,1.49,2024-06-17
暗影双匕,略有磨损,★,872136,暗影双匕（★） | 伽玛多普勒,30,1299.5,2022.06,1.56,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43873,暗影双匕（★ StatTrak™） | 渐变大理石,23,1297.5,1994.05,1.54,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,43859,暗影双匕（★ StatTrak™） | 表面淬火,5,1296.4,3051.37,2.35,2024-06-17
暗影双匕,崭新出厂,★,43186,暗影双匕（★） | 多普勒,242,1293.5,1987.31,1.54,2024-06-17
暗影双匕,久经沙场,★ StatTrak™,43858,暗影双匕（★ StatTrak™） | 表面淬火,4,1270.97,1741.66,1.37,2024-06-17
暗影双匕,略有磨损,★,43196,暗影双匕（★） | 渐变大理石,8,1262,1988.69,1.58,2024-06-17
暗影双匕,崭新出厂,★,45225,暗影双匕（★） | 北方森林,2,1249.5,1202.05,0.96,2024-06-17
暗影双匕,战痕累累,★ StatTrak™,43861,暗影双匕（★ StatTrak™） | 深红之网,1,1249.5,1656.49,1.33,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,43874,暗影双匕（★ StatTrak™） | 渐变大理石,1,1247,2697.55,2.16,2024-06-17
暗影双匕,崭新出厂,★,871722,暗影双匕（★） | 伽玛多普勒,399,1224.5,1780.04,1.45,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,43887,暗影双匕（★ StatTrak™） | 屠夫,13,1159.5,1596.06,1.38,2024-06-17
暗影双匕,略有磨损,★,43221,暗影双匕（★） | 虎牙,15,1136.5,1393.43,1.23,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,872025,暗影双匕（★ StatTrak™） | 自动化,4,1129,2091.27,1.85,2024-06-17
暗影双匕,崭新出厂,★,43216,暗影双匕（★） | 人工染色,6,1128,1785.84,1.58,2024-06-17
暗影双匕,崭新出厂,★,43212,暗影双匕（★） | 屠夫,49,1107.87,1548.1,1.4,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,43898,暗影双匕（★ StatTrak™） | 都市伪装,1,1079.5,1261.75,1.17,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43892,暗影双匕（★ StatTrak™） | 虎牙,29,1071.9,1387.41,1.29,2024-06-17
暗影双匕,崭新出厂,★,43228,暗影双匕（★） | 都市伪装,2,1069.5,1586.99,1.48,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,872019,暗影双匕（★ StatTrak™） | 传说,16,1049.5,1532.79,1.46,2024-06-17
暗影双匕,崭新出厂,★,43195,暗影双匕（★） | 渐变大理石,244,1034.5,1473.38,1.42,2024-06-17
暗影双匕,略有磨损,★ StatTrak™,43895,暗影双匕（★ StatTrak™） | 致命紫罗兰,5,1024.65,1364.19,1.33,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,872577,暗影双匕（★ StatTrak™） | 黑色层压板,7,998.5,1780.4,1.78,2024-06-17
暗影双匕,久经沙场,★,43213,暗影双匕（★） | 屠夫,8,988,1465.11,1.48,2024-06-17
暗影双匕,无涂装,★ StatTrak™,43847,暗影双匕（★ StatTrak™）,13,987.5,1460.03,1.48,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,872080,暗影双匕（★ StatTrak™） | 自由之手,15,979.5,1447.26,1.48,2024-06-17
暗影双匕,战痕累累,★ StatTrak™,43878,暗影双匕（★ StatTrak™） | 狩猎网格,1,978.41,718.66,0.73,2024-06-17
暗影双匕,略有磨损,★,43214,暗影双匕（★） | 屠夫,30,976,1339.16,1.37,2024-06-17
暗影双匕,崭新出厂,★,872135,暗影双匕（★） | 自动化,26,969.5,1370.14,1.41,2024-06-17
暗影双匕,略有磨损,★,43225,暗影双匕（★） | 致命紫罗兰,27,969.49,1323.64,1.37,2024-06-17
暗影双匕,久经沙场,★ StatTrak™,43862,暗影双匕（★ StatTrak™） | 深红之网,9,932,1398.44,1.5,2024-06-17
暗影双匕,破损不堪,★ StatTrak™,43865,暗影双匕（★ StatTrak™） | 大马士革钢,1,920.57,1251.45,1.36,2024-06-17
暗影双匕,崭新出厂,★ StatTrak™,43987,暗影双匕（★ StatTrak™） | 大马士革钢,15,919.5,1598.09,1.74,2024-06-17
暗影双匕,略有磨损,★,43179,暗影双匕（★） | 深红之网,22,919.5,1342.14,1.46,2024-06-17
暗影双匕,崭新出厂,★,43164,暗影双匕（★） | 蓝钢,10,919.5,1682.75,1.83,2024-06-17
暗影双匕,崭新出厂,★,43220,暗影双匕（★） | 虎牙,235,904.4,1330.46,1.47,2024-06-17
暗影双匕,战痕累累,★ StatTrak™,43857,暗影双匕（★ StatTrak™） | 表面淬火,1,899.5,2418.46,2.69,2024-06-17
暗影双匕,崭新出厂,★,43204,暗影双匕（★） | 狩猎网格,2,899.5,1301.08,1.45,2024-06-17
暗影双匕,略有磨损,★,43175,暗影双匕（★） | 表面淬火,33,899.5,1292.66,1.44,2024-06-17
