锯齿爪刀,崭新出厂,★ StatTrak™,768148,锯齿爪刀（★ StatTrak™） | 深红之网,1,189999.5,40390.95,0.21,2024-06-17
锯齿爪刀,崭新出厂,★,769478,锯齿爪刀（★） | 深红之网,5,19887.5,18972.03,0.95,2024-06-17
锯齿爪刀,略有磨损,★ StatTrak™,762886,锯齿爪刀（★ StatTrak™） | 渐变之色,1,8798.5,8363.99,0.95,2024-06-17
锯齿爪刀,崭新出厂,★,759518,锯齿爪刀（★） | 渐变之色,420,8659,8833.23,1.02,2024-06-17
锯齿爪刀,崭新出厂,★ StatTrak™,759847,锯齿爪刀（★ StatTrak™） | 渐变之色,71,8448.5,8617.98,1.02,2024-06-17
锯齿爪刀,略有磨损,★,761709,锯齿爪刀（★） | 渐变之色,25,8249.5,8159.98,0.99,2024-06-17
锯齿爪刀,崭新出厂,★ StatTrak™,763996,锯齿爪刀（★ StatTrak™） | 表面淬火,6,7998.5,8158.97,1.02,2024-06-17
锯齿爪刀,崭新出厂,★ StatTrak™,769825,锯齿爪刀（★ StatTrak™） | 多普勒,77,7299,7445.46,1.02,2024-06-17
锯齿爪刀,略有磨损,★ StatTrak™,769920,锯齿爪刀（★ StatTrak™） | 渐变大理石,3,7287,7025.77,0.96,2024-06-17
锯齿爪刀,略有磨损,★,769501,锯齿爪刀（★） | 多普勒,36,6887.5,7025.77,1.02,2024-06-17
锯齿爪刀,略有磨损,★ StatTrak™,770512,锯齿爪刀（★ StatTrak™） | 多普勒,5,6799.5,6936.02,1.02,2024-06-17
锯齿爪刀,崭新出厂,★,769500,锯齿爪刀（★） | 多普勒,545,6764,6900.33,1.02,2024-06-17
锯齿爪刀,崭新出厂,★,759827,锯齿爪刀（★） | 表面淬火,26,6149.5,6069.0,0.99,2024-06-17
锯齿爪刀,崭新出厂,★ StatTrak™,759802,锯齿爪刀（★ StatTrak™） | 屠夫,9,6089.5,6120.0,1.01,2024-06-17
锯齿爪刀,崭新出厂,★,770810,锯齿爪刀（★） | 致命紫罗兰,6,5898.5,6177.46,1.05,2024-06-17
锯齿爪刀,崭新出厂,★ StatTrak™,769557,锯齿爪刀（★ StatTrak™） | 渐变大理石,71,5699.5,9721.43,1.71,2024-06-17
锯齿爪刀,略有磨损,★,769837,锯齿爪刀（★） | 渐变大理石,30,5687.5,8840.63,1.55,2024-06-17
锯齿爪刀,崭新出厂,★,769517,锯齿爪刀（★） | 渐变大理石,568,5649.5,8343.02,1.48,2024-06-17
